Date,Open,High,Low,Close,Adj Close,Volume
04-06-2019,52.145,52.803,51.685,52.653,52.653,56670000
05-06-2019,52.577,52.678,51.525,52.111,52.111,43368000
06-06-2019,52.25,52.375,51.685,52.217,52.217,34064000
07-06-2019,52.532,53.546,52.42,53.302,53.302,36048000
10-06-2019,53.649,54.633,53.616,54.019,54.019,29284000
11-06-2019,54.699,55.099,53.88,53.936,53.936,28734000
12-06-2019,53.9,54.047,53.377,53.852,53.852,21220000
13-06-2019,54.182,54.708,54.007,54.438,54.438,21154000
14-06-2019,54.321,54.634,54.009,54.268,54.268,22230000
17-06-2019,54.314,54.959,54.314,54.625,54.625,18832000
18-06-2019,55.485,55.819,54.95,55.18,55.18,27734000
19-06-2019,55.28,55.35,54.674,55.117,55.117,26776000
20-06-2019,56,56.006,55.237,55.571,55.571,25240000
21-06-2019,55.462,56.206,55.404,56.094,56.094,38952000
24-06-2019,55.98,56.1,55.55,55.776,55.776,27912000
25-06-2019,55.633,55.717,54.19,54.318,54.318,30938000
26-06-2019,54.325,54.648,53.612,53.99,53.99,36218000
27-06-2019,54.2,54.355,53.764,53.8,53.8,20086000
28-06-2019,53.819,54.05,53.668,54.046,54.046,33864000
01-07-2019,54.9,55.379,54.685,54.897,54.897,28726000
02-07-2019,55.112,55.589,54.909,55.562,55.562,19832000
03-07-2019,55.87,56.338,55.693,56.079,56.079,15340000
05-07-2019,55.89,56.644,55.807,56.579,56.579,25286000
08-07-2019,56.258,56.299,55.561,55.818,55.818,24728000
09-07-2019,55.59,56.401,55.359,56.242,56.242,26608000
10-07-2019,56.561,57.103,56.549,57.024,57.024,24190000
11-07-2019,57.162,57.653,56.979,57.21,57.21,23910000
12-07-2019,57.2,57.367,56.939,57.245,57.245,17280000
15-07-2019,57.343,57.541,56.97,57.517,57.517,18076000
16-07-2019,57.3,57.929,57.25,57.679,57.679,24776000
17-07-2019,57.549,57.918,57.289,57.318,57.318,23400000
18-07-2019,57.087,57.38,56.637,57.317,57.317,25814000
19-07-2019,57.41,57.557,56.481,56.505,56.505,32944000
22-07-2019,56.673,56.963,56.212,56.903,56.903,26030000
23-07-2019,57.2,57.345,56.59,57.311,57.311,21874000
24-07-2019,56.595,57.2,56.349,56.89,56.89,31796000
25-07-2019,56.891,57.085,56.046,56.606,56.606,44196000
26-07-2019,61.202,63.278,61.2,62.521,62.521,96116000
29-07-2019,62.053,62.368,61.411,61.971,61.971,44474000
30-07-2019,61.271,61.743,61.165,61.257,61.257,29066000
31-07-2019,61.15,61.7,60.388,60.834,60.834,34510000
01-08-2019,60.701,61.706,60.286,60.451,60.451,33970000
02-08-2019,60.037,60.345,59.447,59.7,59.7,32902000
05-08-2019,58.502,58.762,57.007,57.616,57.616,51950000
06-08-2019,58.166,58.998,58,58.498,58.498,34188000
07-08-2019,57.8,58.922,57.481,58.7,58.7,28886000
08-08-2019,59.141,60.25,58.651,60.24,60.24,29360000
09-08-2019,59.9,60.194,59.18,59.401,59.401,21314000
12-08-2019,58.96,59.248,58.384,58.736,58.736,20060000
13-08-2019,58.573,60.239,58.573,59.863,59.863,25888000
14-08-2019,58.815,59.115,58.027,58.215,58.215,31574000
15-08-2019,58.175,58.792,58.105,58.363,58.363,24374000
16-08-2019,58.978,59.136,58.59,58.88,58.88,26266000
19-08-2019,59.505,60.349,59.505,59.923,59.923,24632000
20-08-2019,59.763,59.803,59.105,59.134,59.134,18310000
21-08-2019,59.658,59.95,59.371,59.562,59.562,14814000
22-08-2019,59.703,59.901,58.929,59.477,59.477,18950000
23-08-2019,59.099,59.704,57.388,57.564,57.564,33740000
26-08-2019,57.863,58.473,57.648,58.444,58.444,24522000
27-08-2019,59.027,59.12,58.072,58.392,58.392,21544000
28-08-2019,58.085,58.821,57.865,58.551,58.551,16040000
29-08-2019,59.056,59.803,59.056,59.643,59.643,21768000
30-08-2019,59.925,59.925,59.19,59.405,59.405,22596000
03-09-2019,58.852,59.345,58.16,58.419,58.419,29598000
04-09-2019,58.835,59.174,58.55,59.07,59.07,21378000
05-09-2019,59.576,60.652,59.576,60.569,60.569,28162000
06-09-2019,60.407,60.601,60.126,60.246,60.246,21442000
09-09-2019,60.2,61,59.631,60.221,60.221,29438000
10-09-2019,59.757,60.5,59.729,60.3,60.3,25202000
11-09-2019,60.171,61.13,60.11,61.008,61.008,26140000
12-09-2019,61.215,62.093,61.151,61.713,61.713,34518000
13-09-2019,61.568,62.044,61.35,61.978,61.978,26028000
16-09-2019,61.476,61.978,61.28,61.565,61.565,21066000
17-09-2019,61.52,61.75,61.185,61.458,61.458,19102000
18-09-2019,61.375,61.78,60.826,61.62,61.62,22702000
19-09-2019,61.603,62.222,61.601,61.936,61.936,19920000
20-09-2019,61.656,62.166,61.154,61.496,61.496,45400000
23-09-2019,61.3,61.954,61.208,61.701,61.701,21248000
24-09-2019,62,62.337,60.534,60.938,60.938,31664000
25-09-2019,60.791,62.415,60.505,62.326,62.326,29060000
26-09-2019,62.098,62.25,61.613,62.069,62.069,30760000
27-09-2019,62.151,62.201,60.722,61.255,61.255,27078000
30-09-2019,61.049,61.3,60.615,60.95,60.95,28082000
01-10-2019,60.95,61.562,60.179,60.255,60.255,25470000
02-10-2019,59.849,59.849,58.564,58.832,58.832,32302000
03-10-2019,59,59.453,58.121,59.391,59.391,32424000
04-10-2019,59.595,60.572,59.458,60.45,60.45,23248000
07-10-2019,60.22,60.91,60.188,60.384,60.384,16858000
08-10-2019,59.88,60.304,59.451,59.457,59.457,20786000
09-10-2019,59.967,60.417,59.882,60.116,60.116,17354000
10-10-2019,59.929,60.75,59.867,60.433,60.433,16932000
11-10-2019,61.111,61.419,60.687,60.772,60.772,25454000
14-10-2019,60.617,61.317,60.588,60.857,60.857,17350000
15-10-2019,61.02,62.367,61.02,62.151,62.151,27634000
16-10-2019,62.058,62.737,61.923,62.182,62.182,21892000
17-10-2019,62.547,63.166,62.497,62.653,62.653,19048000
18-10-2019,62.673,62.944,62.054,62.275,62.275,27056000
21-10-2019,62.613,62.731,62.03,62.307,62.307,20544000
22-10-2019,62.393,62.53,62.069,62.14,62.14,20476000
23-10-2019,62.118,62.994,62.118,62.957,62.957,18230000
24-10-2019,63.045,63.2,62.686,63.049,63.049,20562000
25-10-2019,62.551,63.48,62.5,63.257,63.257,24262000
28-10-2019,63.772,64.965,63.627,64.5,64.5,52264000
29-10-2019,63.812,64.079,62.861,63.131,63.131,37728000
30-10-2019,62.648,63.468,62.6,63.064,63.064,28178000
31-10-2019,63.064,63.383,62.542,63.006,63.006,29114000
01-11-2019,63.25,63.731,63.025,63.687,63.687,33402000
04-11-2019,63.822,64.706,63.818,64.568,64.568,30020000
05-11-2019,64.645,64.947,64.561,64.602,64.602,25654000
06-11-2019,64.473,64.687,64.125,64.59,64.59,23060000
07-11-2019,64.714,66.187,64.712,65.443,65.443,40600000
08-11-2019,65.264,65.9,65.218,65.568,65.568,25028000
11-11-2019,65.159,65.321,64.87,64.96,64.96,20238000
12-11-2019,65,65.5,64.788,64.94,64.94,21718000
13-11-2019,64.703,65.215,64.675,64.9,64.9,16534000
14-11-2019,64.875,65.85,64.783,65.573,65.573,23870000
15-11-2019,65.947,66.744,65.714,66.743,66.743,35652000
18-11-2019,66.611,66.776,65.875,66.035,66.035,29748000
19-11-2019,66.385,66.385,65.64,65.773,65.773,25384000
20-11-2019,65.587,65.75,64.558,65.152,65.152,26172000
21-11-2019,65.074,65.63,64.65,65.067,65.067,19910000
22-11-2019,65.281,65.437,64.571,64.767,64.767,27714000
25-11-2019,64.959,65.565,64.907,65.335,65.335,20724000
26-11-2019,65.493,65.74,65.255,65.677,65.677,21394000
27-11-2019,65.75,65.918,65.481,65.649,65.649,19912000
29-11-2019,65.356,65.51,65.199,65.248,65.248,11740000
02-12-2019,65.05,65.291,64.05,64.496,64.496,30218000
03-12-2019,63.979,64.923,63.95,64.764,64.764,22876000
04-12-2019,65.351,66.29,65.243,66.027,66.027,30750000
05-12-2019,66.4,66.468,65.822,66.407,66.407,24254000
06-12-2019,66.672,67.2,66.672,67.031,67.031,26296000
09-12-2019,66.902,67.973,66.892,67.178,67.178,27086000
10-12-2019,67.075,67.499,66.802,67.233,67.233,21882000
11-12-2019,67.542,67.56,67.133,67.251,67.251,17008000
12-12-2019,67.297,67.789,67.025,67.513,67.513,25620000
13-12-2019,67.397,67.655,67.193,67.392,67.392,30992000
16-12-2019,67.825,68.234,67.633,68.059,68.059,27946000
17-12-2019,68.145,68.25,67.566,67.756,67.756,37080000
18-12-2019,67.83,68.023,67.55,67.631,67.631,30452000
19-12-2019,67.591,67.905,67.449,67.802,67.802,29398000
20-12-2019,68.168,68.182,67.45,67.479,67.479,66300000
23-12-2019,67.794,67.99,67.326,67.442,67.442,17662000
24-12-2019,67.425,67.513,67.139,67.178,67.178,6950000
26-12-2019,67.309,68.066,67.224,68.02,68.02,13350000
27-12-2019,68.149,68.227,67.465,67.594,67.594,20768000
30-12-2019,67.5,67.65,66.701,66.807,66.807,21018000
31-12-2019,66.506,66.9,66.454,66.851,66.851,19236000
02-01-2020,67.077,68.407,67.077,68.368,68.368,28132000
03-01-2020,67.393,68.625,67.277,68.033,68.033,23728000
06-01-2020,67.5,69.825,67.5,69.711,69.711,34646000
07-01-2020,69.897,70.149,69.519,69.667,69.667,30054000
08-01-2020,69.604,70.579,69.542,70.216,70.216,30560000
09-01-2020,71.029,71.367,70.513,70.992,70.992,30018000
10-01-2020,71.378,71.746,70.918,71.487,71.487,36414000
13-01-2020,71.807,72.026,71.301,71.962,71.962,33046000
14-01-2020,71.951,72.09,71.419,71.544,71.544,31178000
15-01-2020,71.51,72.07,71.51,71.96,71.96,25654000
16-01-2020,72.372,72.6,72.046,72.585,72.585,23474000
17-01-2020,73.146,74.065,72.911,74.02,74.02,47924000
21-01-2020,73.956,74.592,73.56,74.22,74.22,40734000
22-01-2020,74.55,75.161,74.246,74.298,74.298,32216000
23-01-2020,74.382,74.776,74.105,74.332,74.332,27024000
24-01-2020,74.679,74.775,73.262,73.336,73.336,35692000
27-01-2020,71.55,71.904,71.06,71.695,71.695,35104000
28-01-2020,72.15,72.8,71.623,72.628,72.628,31548000
29-01-2020,72.94,73.271,72.337,72.932,72.932,21554000
30-01-2020,71.998,72.864,71.82,72.792,72.792,26788000
31-01-2020,73.445,73.507,71.426,71.712,71.712,48344000
03-02-2020,73.1,74.5,72.95,74.297,74.297,60736000
04-02-2020,72.854,73.475,71.315,72.354,72.354,78660000
05-02-2020,73.121,73.192,71.528,72.411,72.411,39724000
06-02-2020,72.517,74.1,72.479,73.812,73.812,33588000
07-02-2020,73.365,74.292,73.317,73.962,73.962,23446000
10-02-2020,73.716,75.475,73.716,75.434,75.434,28398000
11-02-2020,75.59,76.481,75.282,75.439,75.439,26892000
12-02-2020,75.724,76.035,75.406,75.913,75.913,23352000
13-02-2020,75.634,76.359,75.23,75.733,75.733,18590000
14-02-2020,75.78,76.037,75.367,76.037,76.037,23956000
18-02-2020,75.75,76.581,75.63,75.983,75.983,22414000
19-02-2020,76.254,76.605,76.07,76.335,76.335,18986000
20-02-2020,76.1,76.482,75.341,75.908,75.908,21932000
21-02-2020,75.401,75.611,74.022,74.256,74.256,34634000
24-02-2020,71.305,71.849,70.57,71.079,71.079,57342000
25-02-2020,71.65,71.907,69.12,69.423,69.423,49566000
26-02-2020,69.807,70.785,68.95,69.659,69.659,44048000
27-02-2020,68.103,68.585,65.858,65.905,65.905,59566000
28-02-2020,63.875,67.057,63.55,66.966,66.966,75782000
02-03-2020,67.58,69.544,66.341,69.455,69.455,48630000
03-03-2020,69.971,70.507,66.6,67.07,67.07,48046000
04-03-2020,67.962,69.405,67.156,69.326,69.326,38266000
05-03-2020,67.51,67.946,65.255,65.952,65.952,51226000
06-03-2020,63.853,65.311,63.053,64.921,64.921,53212000
09-03-2020,60.265,62.738,60,60.778,60.778,67308000
10-03-2020,63,64.058,60.938,64.02,64.02,52228000
11-03-2020,62.485,63.048,59.804,60.771,60.771,52170000
12-03-2020,56.3,59.694,55.665,55.745,55.745,84534000
13-03-2020,58.95,60.988,55.857,60.986,60.986,74002000
16-03-2020,54.8,57.613,53.722,54.216,54.216,85048000
17-03-2020,54.655,56.543,52.8,55.99,55.99,77230000
18-03-2020,52.826,55.325,51.864,54.84,54.84,84668000
19-03-2020,54.653,57.898,53.005,55.764,55.764,73022000
20-03-2020,56.786,57.2,53.275,53.616,53.616,72036000
23-03-2020,53.066,53.566,50.677,52.831,52.831,80882000
24-03-2020,55.188,56.75,54.531,56.723,56.723,66890000
25-03-2020,56.324,57.445,54.3,55.125,55.125,81630000
26-03-2020,55.59,58.499,54.676,58.088,58.088,71434000
27-03-2020,56.284,57.534,55.296,55.535,55.535,64170000
30-03-2020,56.252,57.582,54.824,57.341,57.341,51482000
31-03-2020,57.365,58.765,56.907,58.14,58.14,49728000
01-04-2020,56.1,56.485,54.873,55.281,55.281,46884000
02-04-2020,54.913,56.343,54.82,56.042,56.042,39298000
03-04-2020,55.951,56.177,53.991,54.894,54.894,46268000
06-04-2020,56.9,59.733,56.547,59.346,59.346,53294000
07-04-2020,61.05,61.25,59.111,59.326,59.326,47746000
08-04-2020,60.325,60.953,59.408,60.514,60.514,39502000
09-04-2020,61.204,61.278,59.837,60.572,60.572,43508000
13-04-2020,60.459,61.026,59.38,60.878,60.878,34796000
14-04-2020,62.255,64.104,61.847,63.461,63.461,49408000
15-04-2020,62.28,64.023,62.02,63.124,63.124,33434000
16-04-2020,63.705,63.95,62.131,63.174,63.174,50362000
17-04-2020,64.243,64.721,63.562,64.162,64.162,38980000
20-04-2020,63.55,64.08,63.069,63.331,63.331,33910000
21-04-2020,62.35,62.714,60.486,60.817,60.817,43060000
22-04-2020,62.277,64.281,62.1,63.16,63.16,41848000
23-04-2020,63.577,64.665,63.284,63.815,63.815,31324000
24-04-2020,63.058,64.02,62.472,63.965,63.965,32792000
27-04-2020,64.8,64.808,63.45,63.794,63.794,32012000
28-04-2020,64.396,64.402,61.61,61.683,61.683,59026000
29-04-2020,67.073,67.999,66.267,67.074,67.074,75872000
30-04-2020,66.244,67.641,66.124,67.433,67.433,53378000
01-05-2020,66.425,67.604,65.55,66.031,66.031,41450000
04-05-2020,65.411,66.383,64.95,66.34,66.34,30080000
05-05-2020,66.896,68.697,66.873,67.555,67.555,33030000
06-05-2020,68.085,68.556,67.365,67.365,67.365,24308000
07-05-2020,68.297,68.88,67.763,68.628,68.628,27952000
08-05-2020,69.157,69.938,68.774,69.419,69.419,27738000
11-05-2020,68.914,70.826,68.858,70.163,70.163,28242000
12-05-2020,70.356,70.75,68.739,68.787,68.787,27812000
13-05-2020,68.853,69.274,66.42,67.466,67.466,36252000
14-05-2020,66.751,67.871,66.196,67.807,67.807,32062000
15-05-2020,67.5,68.724,66.95,68.66,68.66,34154000
18-05-2020,68.088,69.616,67.713,69.197,69.197,36448000
19-05-2020,69.35,69.6,68.674,68.674,68.674,25612000
20-05-2020,69.479,70.521,69.363,70.336,70.336,33108000
21-05-2020,70.4,70.774,69.673,70.14,70.14,27700000
22-05-2020,69.836,70.638,69.591,70.521,70.521,26188000
26-05-2020,71.864,72.05,70.606,70.851,70.851,41212000
27-05-2020,70.863,71.087,69.564,70.892,70.892,33716000
28-05-2020,69.843,72.042,69.8,70.837,70.837,33844000
29-05-2020,70.847,71.629,70.668,71.446,71.446,36418000
01-06-2020,70.92,71.898,70.9,71.591,71.591,24342000
02-06-2020,71.527,71.98,70.941,71.961,71.961,25562000
03-06-2020,71.915,72.328,71.489,71.819,71.819,25124000
04-06-2020,71.52,71.948,70.237,70.609,70.609,29686000
05-06-2020,70.659,72.253,70.3,71.92,71.92,34698000
08-06-2020,71.117,72.399,71.117,72.33,72.33,28084000
09-06-2020,72.268,73.4,72.16,72.808,72.808,28184000
10-06-2020,72.977,73.713,72.813,73.293,73.293,30504000
11-06-2020,72.124,72.724,70.1,70.192,70.192,39826000
12-06-2020,71.424,71.85,69.301,70.659,70.659,38928000
15-06-2020,69.54,71.24,69.396,70.993,70.993,30078000
16-06-2020,72.261,72.751,71.295,72.136,72.136,34184000
17-06-2020,72.358,73,71.569,72.556,72.556,30992000
18-06-2020,72.458,72.571,71.351,71.798,71.798,31638000
19-06-2020,72.2,72.39,71.067,71.586,71.586,63158000
22-06-2020,71.45,72.637,71.16,72.593,72.593,30848000
23-06-2020,72.782,73.797,72.262,73.22,73.22,28596000
24-06-2020,73.076,73.771,71.488,71.599,71.599,35120000
25-06-2020,71.495,72.145,71,72.066,72.066,24610000
26-06-2020,71.57,71.673,67.6,67.995,67.995,85354000
29-06-2020,67.909,69.78,67.351,69.748,69.748,36204000
30-06-2020,69.522,70.933,69.198,70.68,70.68,40848000
01-07-2020,70.555,72.15,70.491,71.902,71.902,35504000
02-07-2020,72.347,74.147,72.321,73.235,73.235,37182000
06-07-2020,74.003,75.329,73.643,74.785,74.785,31280000
07-07-2020,74.5,75.84,74.177,74.259,74.259,29164000
08-07-2020,74.716,75.294,74.282,74.8,74.8,24994000
09-07-2020,75.323,76.136,74.404,75.549,75.549,28466000
10-07-2020,75.308,77.191,74.827,77.087,77.087,37126000
13-07-2020,77.5,78.857,75.262,75.567,75.567,36928000
14-07-2020,74.516,76.147,74.175,76.029,76.029,31700000
15-07-2020,76.157,76.767,74.9,75.682,75.682,32214000
16-07-2020,75,75.935,74.315,75.9,75.9,30386000
17-07-2020,76.081,76.172,74.921,75.777,75.777,29134000
20-07-2020,75.763,78.515,75.18,78.286,78.286,31146000
21-07-2020,79.35,79.35,77.714,77.921,77.921,24324000
22-07-2020,78.025,78.5,77.305,78.424,78.424,18640000
23-07-2020,78.349,78.593,75.37,75.784,75.784,32552000
24-07-2020,74.947,75.882,74.42,75.593,75.593,30880000
27-07-2020,75.78,77.049,75.76,76.51,76.51,24920000
28-07-2020,76.259,76.324,74.883,75.017,75.017,34044000
29-07-2020,75.316,76.563,75.066,76.101,76.101,22130000
30-07-2020,74.85,76.894,74.611,76.573,76.573,33428000
31-07-2020,75.251,75.448,72.701,74.148,74.148,68798000
03-08-2020,74.332,74.523,73.282,73.723,73.723,46604000
04-08-2020,73.828,74.278,72.933,73.248,73.248,38070000
05-08-2020,73.465,74.12,73.173,73.68,73.68,39590000
06-08-2020,73.588,75.119,73.3,75.005,75.005,39908000
07-08-2020,75,75.842,74.082,74.725,74.725,31556000
10-08-2020,74.359,75.204,73.654,74.805,74.805,25786000
11-08-2020,74.622,75.5,73.9,74.016,74.016,29088000
12-08-2020,74.279,75.619,74.262,75.331,75.331,28740000
13-08-2020,75.517,76.863,75.4,75.923,75.923,29104000
14-08-2020,75.783,76.095,75.144,75.386,75.386,27096000
17-08-2020,75.733,76.281,75.398,75.899,75.899,27566000
18-08-2020,76.309,78.123,76.186,77.93,77.93,40542000
19-08-2020,77.665,78.684,77.198,77.377,77.377,33212000
20-08-2020,77.173,79.294,76.91,79.088,79.088,34138000
21-08-2020,78.852,79.886,78.4,79.021,79.021,28930000
24-08-2020,79.699,80.709,79.029,79.41,79.41,28198000
25-08-2020,79.104,80.581,79.104,80.411,80.411,44942000
26-08-2020,80.4,82.961,80.18,82.619,82.619,79868000
27-08-2020,82.684,82.75,81.287,81.716,81.716,37232000
28-08-2020,81.674,82.358,81.537,82.22,82.22,29980000
31-08-2020,82.395,82.398,81.516,81.709,81.709,36468000
01-09-2020,81.831,83.286,81.611,83.035,83.035,36506000
02-09-2020,83.689,86.659,83.316,86.414,86.414,50224000
03-09-2020,85.486,85.486,80.753,82.092,82.092,62156000
04-09-2020,81.213,82.256,77.381,79.552,79.552,52172000
08-09-2020,76.675,78.193,76.4,76.619,76.619,52218000
09-09-2020,77.877,78.45,76.803,77.848,77.848,35494000
10-09-2020,78.032,79.204,76.29,76.601,76.601,32372000
11-09-2020,76.8,78.76,74.868,76.036,76.036,31942000
14-09-2020,76.95,78.2,75.787,75.964,75.964,33932000
15-09-2020,76.8,77.979,76.592,77.072,77.072,26622000
16-09-2020,77.777,78.1,75.991,76.045,76.045,26234000
17-09-2020,74.8,75.415,73.5,74.776,74.776,37596000
18-09-2020,74.9,75.15,71.856,72.999,72.999,62078000
21-09-2020,72.003,72.418,70.327,71.558,71.558,57776000
22-09-2020,72.505,73.476,71.727,73.273,73.273,31664000
23-09-2020,72.939,73.048,70.385,70.76,70.76,33148000
24-09-2020,70.551,72.185,70.493,71.414,71.414,29004000
25-09-2020,71.632,72.5,70.667,72.248,72.248,26460000
28-09-2020,73.711,73.84,72.465,73.226,73.226,40158000
29-09-2020,73.52,73.833,72.94,73.466,73.466,19564000
30-09-2020,73.34,74.488,72.994,73.48,73.48,34032000
01-10-2020,74.214,74.952,73.961,74.505,74.505,35590000
02-10-2020,73.102,74.16,72.546,72.921,72.921,25682000
05-10-2020,73.311,74.41,73.214,74.301,74.301,22266000
06-10-2020,73.779,74.338,72.429,72.672,72.672,24908000
07-10-2020,73.215,73.448,71.8,73.015,73.015,34924000
08-10-2020,73.255,74.5,73.255,74.297,74.297,23756000
09-10-2020,74.735,75.826,74.473,75.761,75.761,28706000
12-10-2020,77.15,79.693,76.629,78.457,78.457,49652000
13-10-2020,79.187,79.5,78.16,78.584,78.584,32020000
14-10-2020,78.929,79.384,77.526,78.404,78.404,38586000
15-10-2020,77.357,78.755,77.252,77.956,77.956,30800000
16-10-2020,78.293,79.057,78.15,78.65,78.65,28694000
19-10-2020,79.023,79.408,76.4,76.73,76.73,32142000
20-10-2020,76.353,78.875,76.284,77.797,77.797,44834000
21-10-2020,78.666,80.937,78.581,79.665,79.665,51366000
22-10-2020,79.652,81.1,79.25,80.767,80.767,28672000
23-10-2020,81.303,82.118,81.025,82.05,82.05,27516000
26-10-2020,81.251,81.912,78.825,79.522,79.522,37066000
27-10-2020,79.784,80.342,79.139,80.213,80.213,24580000
28-10-2020,77.987,78.067,75.731,75.831,75.831,36680000
29-10-2020,76.118,79.686,76.112,78.362,78.362,40062000
30-10-2020,83.605,84.35,80.223,81.05,81.05,86582000
02-11-2020,81.408,83.038,80.801,81.301,81.301,50708000
03-11-2020,81.589,83.085,80.831,82.51,82.51,33234000
04-11-2020,85.514,88.568,85.301,87.456,87.456,71418000
05-11-2020,89.05,89.682,87.525,88.169,88.169,41316000
06-11-2020,87.698,88.621,87.018,88.088,88.088,33218000
09-11-2020,89.545,90.903,88.001,88.15,88.15,45366000
10-11-2020,86.554,88.15,85.865,87.02,87.02,52722000
11-11-2020,87.5,88.211,87.368,87.635,87.635,25280000
12-11-2020,87.382,88.413,87.28,87.492,87.492,24950000
13-11-2020,87.882,89.052,87.228,88.851,88.851,29998000
16-11-2020,88.585,89.953,88.384,89.069,89.069,24936000
17-11-2020,88.847,89.25,88.35,88.507,88.507,22942000
18-11-2020,88.261,88.674,87.307,87.339,87.339,23470000
19-11-2020,86.919,88.479,86.85,88.196,88.196,24998000
20-11-2020,88.26,88.7,87.093,87.109,87.109,46270000
23-11-2020,87.48,87.695,85.886,86.743,86.743,43232000
24-11-2020,86.525,88.58,86.384,88.444,88.444,31560000
25-11-2020,88.645,88.927,87.827,88.572,88.572,20916000
27-11-2020,88.655,90.2,88.622,89.66,89.66,17698000
30-11-2020,89.059,89.403,87.75,88.037,88.037,36476000
01-12-2020,88.718,91.242,88.468,89.905,89.905,34738000
02-12-2020,89.905,91.783,89.474,91.397,91.397,24440000
03-12-2020,91.201,92.36,91.132,91.339,91.339,24546000
04-12-2020,91.226,91.658,90.85,91.399,91.399,27564000
07-12-2020,90.95,91.618,90.289,90.974,90.974,26418000
08-12-2020,90.505,91.095,89.81,90.927,90.927,21926000
09-12-2020,90.601,91.714,88.391,89.206,89.206,30152000
10-12-2020,88.49,89.065,87.016,88.767,88.767,27256000
11-12-2020,88.153,89.223,88,89.089,89.089,24414000
14-12-2020,88.75,89.869,87.861,88.003,88.003,32004000
15-12-2020,88.221,88.571,87.497,88.388,88.388,29646000
16-12-2020,88.644,88.65,87.804,88.15,88.15,30270000
17-12-2020,88.425,88.589,86.933,87.395,87.395,32494000
18-12-2020,87.709,87.756,86.011,86.55,86.55,80328000
21-12-2020,85.675,87.043,84.95,86.968,86.968,36568000
22-12-2020,86.721,86.87,85.629,86.175,86.175,18734000
23-12-2020,86.406,87.399,86.252,86.619,86.619,20676000
24-12-2020,86.75,87.3,86.455,86.942,86.942,6936000
28-12-2020,87.582,89.536,87.317,88.804,88.804,27860000
29-12-2020,89.39,89.622,87.804,87.936,87.936,25988000
30-12-2020,88.101,88.255,86.28,86.976,86.976,26122000
31-12-2020,86.771,87.947,86.771,87.594,87.594,20238000
04-01-2021,87.877,88.033,85.393,86.412,86.412,38038000
05-01-2021,86.25,87.383,85.901,87.046,87.046,22906000
06-01-2021,85.132,87.4,84.95,86.765,86.765,52042000
07-01-2021,87.003,89.42,86.853,89.363,89.363,45300000
08-01-2021,89.399,90.492,88.677,90.36,90.36,41012000
11-01-2021,89.303,89.716,88.026,88.336,88.336,24194000
12-01-2021,87.696,88.902,86.266,87.327,87.327,27140000
13-01-2021,86.929,88.252,86.9,87.72,87.72,21882000
14-01-2021,87.681,88.751,86.67,87.009,87.009,23590000
15-01-2021,86.91,87.8,86.077,86.81,86.81,26844000
19-01-2021,87.613,90.464,87.073,89.543,89.543,34692000
20-01-2021,91.573,95.186,91.276,94.345,94.345,49806000
21-01-2021,94.9,96.743,94.355,94.562,94.562,41278000
22-01-2021,94.784,95.548,94.088,95.052,95.052,25442000
25-01-2021,96.034,96.479,93.377,94.97,94.97,38546000
26-01-2021,94.442,96.25,94.212,95.862,95.862,26262000
27-01-2021,94.127,94.5,90.45,91.539,91.539,54966000
28-01-2021,92.197,94.941,92.132,93.156,93.156,35462000
29-01-2021,92.309,92.864,90.51,91.787,91.787,32252000
01-02-2021,92.678,96.12,92.547,95.067,95.067,32044000
02-02-2021,96.128,97.788,95.725,96.376,96.376,45474000
03-02-2021,103.65,105.825,100.919,103.504,103.504,82364000
04-02-2021,103.445,103.927,102.13,103.118,103.118,37046000
05-02-2021,103.5,105.126,102.966,104.9,104.9,30702000
08-02-2021,105.296,106.177,103.6,104.646,104.646,24838000
09-02-2021,103.927,105.257,103.927,104.175,104.175,17798000
10-02-2021,104.711,105.419,103.155,104.769,104.769,22710000
11-02-2021,104.976,105.102,103.866,104.795,104.795,18914000
12-02-2021,104.512,105.441,104.157,105.205,105.205,17114000
16-02-2021,105.218,107.634,105.218,106.095,106.095,22676000
17-02-2021,105,106.683,104.946,106.415,106.415,21418000
18-02-2021,105.52,106.637,105.186,105.86,105.86,22432000
19-02-2021,105.964,106.526,104.87,105.057,105.057,29148000
22-02-2021,103.35,104.571,103.107,103.244,103.244,27350000
23-02-2021,101.251,104.101,100.101,103.543,103.543,33348000
24-02-2021,102.091,105.039,101.907,104.758,104.758,24966000
25-02-2021,103.372,104.744,101.064,101.568,101.568,36568000
26-02-2021,102.526,103.55,100.803,101.843,101.843,41670000
01-03-2021,102.826,104.326,102.305,104.076,104.076,28090000
02-03-2021,103.81,105.218,103.563,103.792,103.792,22692000
03-03-2021,103.36,104.426,100.5,101.336,101.336,29684000
04-03-2021,101.169,104.462,101.013,102.454,102.454,42360000
05-03-2021,103.656,105.906,102.321,105.427,105.427,43904000
08-03-2021,105.057,106.44,101.08,101.209,101.209,32948000
09-03-2021,103.5,103.902,102.392,102.635,102.635,33946000
10-03-2021,103.588,103.75,101.669,102.752,102.752,25372000
11-03-2021,103.703,106.285,103.619,105.739,105.739,24782000
12-03-2021,104.25,104.513,102.378,103.096,103.096,34516000
15-03-2021,103.115,103.353,102.175,103.325,103.325,25962000
16-03-2021,103.95,106.178,103.5,104.626,104.626,29832000
17-03-2021,103.801,105.489,102.7,104.554,104.554,25980000
